FULL_ADDRESS,Middle_School,High_School,UNITCOUNT,ZIP5,CITY,STATE,STATUS,ADDRESS_TYPE,OBJECTID,Longitude,Latitude
4533 41st ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25422,-77.135654704,38.92181462900004
4534 37th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25426,-77.13206527599993,38.916492805000075
4535 25th RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25433,-77.12083619999999,38.90674146900005
4535 N GLEBE RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25434,-77.11768733799994,38.925764041000036
4536 26th ST N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25437,-77.12111000899995,38.90712377300008
4536 40th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25438,-77.13418260499998,38.92103737700006
4536 DITTMAR RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25440,-77.12799073999997,38.91664666500003
4537 40th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25442,-77.13473323199997,38.92121968500004
4538 39th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25444,-77.13357465299998,38.92029025800008
4539 32nd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25446,-77.12756492999995,38.912238914000056
4539 39th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25447,-77.13407675299999,38.920596784000054
4540 25th RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25451,-77.12061434399999,38.90626959700006
4540 26th ST N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25452,-77.12125634799997,38.90698327300004
4540 32nd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25453,-77.12736588799999,38.91184234200006
4540 41st ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25454,-77.13552284199994,38.92137895400003
4541 25th RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25457,-77.12092393199998,38.90662208600003
4542 40th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25458,-77.13435639899996,38.92086365200004
4543 40th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25459,-77.13496591899997,38.92100463000003
4544 26th ST N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25460,-77.12148611299995,38.90682120800005
4545 25th RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25462,-77.12105996999998,38.906529274000036
4545 32nd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25463,-77.12778447699998,38.91215360600006
4545 N GLEBE RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25464,-77.11732427399994,38.92548829800006
4550 25th RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25467,-77.12076812999999,38.90617638800006
4550 26th ST N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25468,-77.12159262299997,38.90667381500003
4551 25th RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25470,-77.12117087299998,38.90642762700003
4551 32nd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25471,-77.12799342899996,38.91207091900003
4555 24th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25474,-77.12107890799996,38.90185154900007
4555 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25475,-77.12242012699994,38.906618
4557 32nd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25476,-77.12826559499996,38.91191559600003
4560 25th RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25477,-77.12093394199997,38.905955247000065
4561 25th RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25478,-77.12133773899996,38.90621926700004
4561 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25479,-77.12270275999998,38.90644968700008
4566 25th RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25480,-77.12110738999996,38.90579938700006
4567 25th RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25481,-77.12148166699995,38.90607426300005
4572 25th RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25482,-77.12128206499995,38.905671
4572 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25483,-77.12208719599994,38.906299868000076
4573 25th RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25484,-77.12166463599993,38.905880068000045
4576 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25485,-77.12252770299995,38.90588244700007
4579 25th RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25486,-77.12185190899999,38.90564473400008
4582 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25487,-77.12317905399993,38.905361527000025
4585 25th RD N,Dorothy Hamm Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25488,-77.12204520599994,38.90546164400007
4600 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25499,-77.12353331099996,38.905282638000074
4600 27th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25500,-77.12324307699998,38.906222608000064
4600 32nd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25501,-77.12815614599998,38.911375357000054
4600 37th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25502,-77.13243012899994,38.916513062000035
4600 38th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25503,-77.13107365199994,38.918355414000075
4600 40th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25504,-77.13451054099994,38.92066973500005
4600 41st ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25505,-77.13572938799996,38.92125185000003
4601 23rd ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25521,-77.12083318999998,38.90020664600007
4601 24th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25522,-77.12131858799995,38.901814545000036
4601 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25523,-77.12304717999996,38.90604868500003
4601 35th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25524,-77.12729525699996,38.91503121400007
4601 38th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25525,-77.13167334699995,38.918602675000045
4601 40th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25526,-77.13515118199996,38.920863550000036
4601 41st ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25527,-77.13609634899996,38.921550729000046
4601 DITTMAR RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25534,-77.12878332799994,38.91686370800005
4603 32nd ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25547,-77.12751739699996,38.91114132200005
4604 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25555,-77.12383000099999,38.90524398900004
4604 37th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25556,-77.13271942399996,38.91666721200005
4604 38th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25557,-77.13139952899996,38.91824324500004
4605 22nd ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25572,-77.12034445299997,38.89951162500006
4605 24th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25573,-77.12152832499999,38.90178130800007
4605 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25574,-77.12329293399995,38.90582227200008
4605 ROCK SPRING RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25580,-77.12675820599998,38.91049597800003
4606 27th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25586,-77.12352080499994,38.906035013000064
4606 32nd ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25587,-77.12726547699998,38.91063377000006
4606 36th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25588,-77.13210515199995,38.91523147400005
4606 40th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25589,-77.13468333499998,38.920522634000065
4606 41st ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25590,-77.13593583899996,38.921109339000054
4607 27th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25599,-77.12383334799995,38.90637009300008
4607 33rd ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25600,-77.12923149699998,38.912208941000074
4607 35th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25601,-77.12742276499995,38.914708673000064
4607 38th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25602,-77.13198497199994,38.918399254000065
4607 40th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25603,-77.13532245999994,38.920690783000055
4607 41st ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25604,-77.13630697199994,38.92139036300006
4608 23rd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25615,-77.12137486599994,38.900590529000056
4608 23rd ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25616,-77.12081964299995,38.89983651400007
4608 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25617,-77.12414399499994,38.90525782700007
4608 35th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25618,-77.12692393799995,38.914394522000066
4608 37th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25619,-77.13298282599999,38.91666961800007
4608 38th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25620,-77.13161998899994,38.918103432000066
4609 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25634,-77.12358360899998,38.90569249500004
4609 32nd ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25635,-77.12766747999996,38.91092064800006
4610 22nd ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25653,-77.12038553399998,38.89921745800007
4611 23rd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25672,-77.12162900599998,38.90094563500003
4611 24th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25673,-77.12173531599996,38.90175375000007
4611 36th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25674,-77.13257061399997,38.91605449200006
4611 37th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25675,-77.13316194499998,38.91707923800004
4611 OLD DOMINION DR,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25685,-77.12032318299998,38.89889640100006
4612 23rd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25692,-77.12154757699994,38.90056372300006
4612 23rd ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25693,-77.12099737399996,38.899815369000066
4612 24th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25694,-77.12174779199995,38.90138428000006
4612 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25695,-77.12442407199995,38.90527360200008
4612 27th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25696,-77.12384566899993,38.90595506500006
4612 37th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25697,-77.13328246099996,38.91661510800003
4612 40th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25698,-77.13485009499993,38.92034901900007
4612 41st ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25699,-77.13614533499998,38.92097491000004
4612 DITTMAR RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25710,-77.12896697099995,38.91627801100003
4613 23rd ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25716,-77.12106909699997,38.900160921000065
4613 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25717,-77.12391170999996,38.90561958700005
4613 40th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25718,-77.13547571699996,38.920506300000056
4613 41st ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25719,-77.13650504999998,38.921233365000035
4613 ROCK SPRING RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25728,-77.12724844799999,38.91025091300003
4614 22nd ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25733,-77.12059480899995,38.89917861500004
4614 33rd ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25734,-77.12922585799998,38.91172793700008
4614 35th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25735,-77.12713565999996,38.91413999500003
4614 36th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25736,-77.13247852399996,38.915149376000045
4614 DITTMAR RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25745,-77.12921697299998,38.915804438000066
4615 22nd ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25751,-77.12072767199999,38.89946581800007
4615 23rd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25752,-77.12179996099997,38.90091880800003
4615 23rd ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25753,-77.12124531999996,38.900134156000036
4615 32nd ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25754,-77.12787777699998,38.910767487000044
4615 33rd ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25755,-77.12952965599999,38.91209112700005
4615 35th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25756,-77.12758819599998,38.91451289200006
4615 36th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25757,-77.13274766399996,38.915669034000075
4615 37th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25758,-77.13341611399994,38.917081041000074
4615 38th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25759,-77.13222874599995,38.91823126200006
4616 23rd RD N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25775,-77.12170443499997,38.90051693100003
4616 23rd ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25776,-77.12122802199997,38.899783531000026
4616 24th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25777,-77.12191874799998,38.90135745200007
4616 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25778,-77.12474314199994,38.90522801800006
4616 38th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25779,-77.13180005699996,38.91795644800004
4616 DITTMAR RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25791,-77.12952810099995,38.915867684000034
4617 26th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25797,-77.12425387199994,38.90564723800003
4617 37th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25798,-77.13361391399997,38.91702877800003
4618 27th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25815,-77.12420975399993,38.90593736100004
4618 40th ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25816,-77.13505302799996,38.92018450100005
4618 41st ST N,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25817,-77.13633042299995,38.920798595000065
4618 DITTMAR RD,Williamsburg Middle School,Yorktown High School,1.0,22207,ARLINGTON,VA,VERIFIED,Standard,25826,-77.12971222799996,38.91612260200003
